co_ref,total_cc_calls,last_cc_call,cutoff_date,days_since_last_cc_call,cc_calls_last_7,cc_calls_last_30,total_complaints,customer_issues,financial_issues,pricing_mentions,avg_cc_sentiment,repeat_call_ratio,high_call_volume
HZ7517,1,2025-03-06,2025-07-24,140,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
HZ7744,3,2025-06-10,2024-12-21,-171,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
HZ7744,3,2025-06-10,2025-12-21,194,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
IA2141,1,2025-01-10,2025-08-23,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IA2619,1,2025-07-01,2025-10-23,114,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IA2771,2,2024-11-11,2025-05-28,198,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IA2991,3,2024-12-11,2025-09-25,288,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IA2991,3,2024-12-11,2024-09-25,-77,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IA9899,1,2024-05-11,2025-09-26,503,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IB0180,2,2024-06-11,2025-01-19,222,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IB0180,2,2024-06-11,2026-01-19,587,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IB1322,2,2025-07-04,2025-08-27,54,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0
IB4676,2,2025-04-04,2025-04-26,22,0.0,1.0,0.0,0.0,0.0,0.0,42.5,0.0,0
IC2743,1,2025-08-12,2026-03-20,220,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IC4368,2,2025-07-05,2025-08-23,49,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IC4607,1,2025-07-10,2025-09-22,74,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IC5317,2,2024-07-11,2025-10-28,474,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
IC5317,2,2024-07-11,2024-10-28,109,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
ID0821,3,2025-09-06,2025-10-23,47,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333333,0.0,0
ID3689,2,2025-05-11,2025-10-23,165,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
ID6919,2,2025-03-11,2025-04-18,38,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
ID6919,2,2025-03-11,2026-04-18,403,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
ID8431,2,2026-05-01,2026-07-18,78,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
ID8708,1,2025-09-06,2025-11-22,77,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
ID9357,1,2024-12-11,2025-11-27,351,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
IE0686,1,2025-01-09,2025-06-26,168,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IE0825,2,2025-02-06,2025-05-22,105,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IE0825,2,2025-02-06,2026-05-22,470,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IE5666,1,2025-01-08,2025-05-28,140,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
IE8640,1,2025-05-02,2025-11-24,206,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IF3688,1,2025-01-05,2025-02-26,52,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IF8200,1,2025-05-03,2025-06-25,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IG5025,2,2025-03-01,2025-04-17,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IG5025,2,2025-03-01,2026-04-17,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IH3151,3,2025-07-11,2025-05-22,-50,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IH3151,3,2025-07-11,2026-05-22,315,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IH7320,6,2024-06-12,2026-06-19,737,1.0,2.0,0.0,0.0,0.0,0.0,85.0,0.14285714285714285,1
IH7320,6,2024-06-12,2025-06-19,372,1.0,2.0,0.0,0.0,0.0,0.0,85.0,0.14285714285714285,1
IH7320,6,2024-06-12,2024-06-19,7,1.0,2.0,0.0,0.0,0.0,0.0,85.0,0.14285714285714285,1
II3189,1,2025-06-05,2025-07-25,50,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
II3628,3,2025-03-12,2025-01-21,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
II3628,3,2025-03-12,2026-01-21,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
II7037,1,2025-05-08,2025-06-25,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
II9509,3,2025-02-10,2025-10-26,258,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
II9509,3,2025-02-10,2024-10-26,-107,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
IJ0571,1,2024-12-11,2025-03-24,103,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IJ6813,2,2025-07-01,2026-08-20,415,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IJ6813,2,2025-07-01,2025-08-20,50,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IJ9547,1,2025-03-06,2025-03-28,22,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IK3500,1,2025-04-12,2025-09-26,167,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IL0006,4,2024-04-11,2025-01-20,284,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
IL0006,4,2024-04-11,2026-01-20,649,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
IL2931,2,2025-03-04,2025-03-22,18,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IL2931,2,2025-03-04,2026-03-22,383,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IL5927,1,2025-03-09,2025-08-26,170,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
IL7463,1,2025-06-06,2025-06-28,22,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IL9278,1,2025-08-05,2025-10-23,79,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IM9050,2,2024-01-11,2025-01-24,379,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IM9050,2,2024-01-11,2024-01-24,13,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IN0723,1,2024-09-12,2024-12-25,104,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
IN1945,4,2025-02-06,2025-03-23,45,0.0,0.0,0.0,0.0,0.0,0.0,61.25,0.0,1
IN7203,1,2024-05-12,2024-12-18,220,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IN7575,3,2025-07-07,2025-10-26,111,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
IO1561,2,2025-03-11,2025-11-21,255,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
IO1561,2,2025-03-11,2026-11-21,620,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
IO1850,1,2025-04-03,2025-10-25,205,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IO2195,1,2024-07-11,2025-03-24,256,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IO3365,6,2025-07-01,2025-09-18,79,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1
IO3365,6,2025-07-01,2026-09-18,444,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1
IO4312,1,2025-03-06,2025-04-22,47,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IO4479,2,2025-02-07,2025-09-28,233,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IO6763,1,2025-09-07,2025-10-25,48,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IP3800,2,2025-04-07,2025-09-28,174,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
IP8350,2,2025-06-05,2025-08-22,78,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IP8350,2,2025-06-05,2026-08-22,443,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IP8465,1,2025-02-07,2025-03-28,49,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IP9598,1,2024-11-11,2025-05-23,193,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IP9775,1,2025-03-07,2025-10-29,236,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IQ2404,1,2025-04-02,2025-09-22,173,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IQ2519,9,2025-02-12,2025-06-21,129,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,1
IQ2519,9,2025-02-12,2026-06-21,494,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,1
IQ2519,9,2025-02-12,2024-06-21,-236,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,0.0,1
IQ3227,1,2025-01-10,2025-07-24,195,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IQ5660,1,2025-06-08,2025-06-25,17,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IQ8379,1,2025-08-01,2026-06-18,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IR1427,1,2025-03-11,2025-03-29,18,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IR3292,2,2025-05-12,2025-06-27,46,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IR3801,2,2025-07-03,2025-07-22,19,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IR3801,2,2025-07-03,2026-07-22,384,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IR6636,1,2024-09-12,2025-02-23,164,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IR7158,1,2025-01-10,2025-11-28,322,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IR7594,4,2025-09-12,2025-12-18,97,0.0,0.0,0.0,0.0,0.0,0.0,83.75,0.0,1
IR7594,4,2025-09-12,2024-12-18,-268,0.0,0.0,0.0,0.0,0.0,0.0,83.75,0.0,1
IR7759,1,2025-07-11,2025-10-24,105,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IR8224,1,2025-03-10,2026-01-21,317,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IS3781,3,2025-04-06,2025-10-24,201,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0
IS6208,2,2024-11-11,2025-02-18,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IS6208,2,2024-11-11,2026-02-18,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IS7780,1,2025-04-11,2025-06-25,75,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IS8334,2,2026-06-01,2026-09-17,108,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IS8838,3,2024-12-12,2025-07-26,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IS8838,3,2024-12-12,2024-07-26,-139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IT0526,1,2025-05-09,2025-09-25,139,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IT2412,1,2025-08-01,2025-09-27,57,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IU0299,2,2025-01-12,2025-10-21,282,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IU0299,2,2025-01-12,2026-10-21,647,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IU0344,2,2025-09-12,2026-01-18,128,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
IU8292,2,2025-07-01,2025-07-23,22,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IU8809,2,2025-08-10,2025-08-29,19,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IV0862,1,2025-10-06,2025-10-23,17,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0
IV2107,1,2025-04-06,2025-05-23,47,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IV2727,7,2025-06-10,2025-09-24,106,0.0,0.0,0.0,0.0,0.0,0.0,62.142857142857146,0.0,1
IV2727,7,2025-06-10,2024-09-24,-259,0.0,0.0,0.0,0.0,0.0,0.0,62.142857142857146,0.0,1
IV5149,2,2025-07-05,2025-09-21,78,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IV5149,2,2025-07-05,2026-09-21,443,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IV6353,1,2025-03-12,2026-06-17,462,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IW0375,2,2025-01-12,2025-03-20,67,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW0375,2,2025-01-12,2026-03-20,432,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW0979,1,2025-03-03,2025-08-27,177,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IW1207,3,2025-07-10,2026-01-21,195,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
IW3230,1,2024-11-11,2025-07-26,257,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW4385,3,2024-04-12,2025-08-20,495,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
IW4385,3,2024-04-12,2026-08-20,860,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
IW4385,3,2024-04-12,2024-08-20,130,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
IW4783,2,2025-04-03,2025-10-21,201,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW4783,2,2025-04-03,2026-10-21,566,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW6456,1,2025-04-11,2025-05-25,44,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
IW7058,2,2025-03-03,2025-04-23,51,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
IX5538,3,2024-03-12,2025-03-20,373,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IX5538,3,2024-03-12,2026-03-20,738,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IX5538,3,2024-03-12,2024-03-20,8,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IX9404,1,2024-12-12,2025-10-28,320,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IY6417,1,2025-01-09,2025-09-27,261,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0
IZ0002,2,2024-04-12,2025-08-22,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IZ0002,2,2024-04-12,2026-08-22,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IZ4276,1,2025-06-11,2025-11-26,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IZ4391,2,2025-02-10,2025-03-19,37,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IZ4391,2,2025-02-10,2026-03-19,402,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
IZ5853,3,2024-06-11,2024-03-29,-74,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
IZ5853,3,2024-06-11,2025-03-29,291,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
IZ8004,1,2025-04-03,2025-09-22,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JA2412,1,2025-07-04,2025-07-29,25,0.0,1.0,0.0,0.0,0.0,0.0,95.0,0.0,0
JA5652,5,2025-12-12,2025-04-21,-235,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1
JA5652,5,2025-12-12,2026-04-21,130,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1
JB0122,1,2025-02-12,2025-04-27,74,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JB0317,2,2025-08-10,2025-09-17,38,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JB0317,2,2025-08-10,2026-09-17,403,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JB3185,1,2025-04-12,2025-07-24,103,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JB3663,1,2025-01-09,2025-04-26,107,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JB4734,2,2024-12-11,2025-11-18,342,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JB4734,2,2024-12-11,2026-11-18,707,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JB8319,1,2025-05-11,2026-02-18,283,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JC0877,1,2025-02-01,2025-06-23,142,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JC3683,1,2026-05-01,2026-08-18,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JC7286,4,2025-03-11,2025-11-20,254,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JC7286,4,2025-03-11,2026-11-20,619,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JD2042,7,2025-11-11,2025-10-21,-21,0.0,2.0,0.0,0.0,0.0,0.0,81.42857142857143,0.0,1
JD2042,7,2025-11-11,2026-10-21,344,0.0,2.0,0.0,0.0,0.0,0.0,81.42857142857143,0.0,1
JD3137,2,2025-04-11,2025-09-19,161,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JD3137,2,2025-04-11,2026-09-19,526,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JD3863,3,2025-10-03,2026-06-21,261,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
JD5908,1,2025-03-12,2025-08-25,166,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JD7439,1,2025-01-08,2025-07-27,200,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
JD7943,1,2025-10-12,2026-09-17,340,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JE1554,1,2024-06-11,2025-06-24,378,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
JE1594,3,2025-04-06,2025-05-26,50,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333333,0.0,0
JE7123,3,2025-10-11,2025-07-20,-83,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JE7123,3,2025-10-11,2026-07-20,282,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JF6736,2,2025-03-03,2025-05-20,78,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JF6736,2,2025-03-03,2026-05-20,443,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JF7573,4,2024-11-11,2025-11-25,379,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1
JF7573,4,2024-11-11,2024-11-25,14,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1
JF8120,1,2025-08-10,2026-02-19,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JF8542,1,2025-10-10,2026-03-21,162,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JG9038,1,2024-03-12,2025-01-28,322,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JG9340,2,2025-12-03,2026-03-21,108,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JH4275,2,2025-03-10,2025-04-21,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JH4275,2,2025-03-10,2026-04-21,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JH4360,7,2025-08-12,2025-02-18,-175,0.0,0.0,0.0,0.0,0.0,0.0,57.142857142857146,0.0,1
JH4360,7,2025-08-12,2026-02-18,190,0.0,0.0,0.0,0.0,0.0,0.0,57.142857142857146,0.0,1
JH4838,1,2025-05-03,2026-02-18,291,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
JH6998,2,2025-03-12,2025-07-19,129,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JH6998,2,2025-03-12,2026-07-19,494,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JH7467,5,2025-03-12,2025-04-20,39,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1
JH7467,5,2025-03-12,2024-04-20,-326,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1
JH7467,5,2025-03-12,2026-04-20,404,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,1
JI1176,1,2025-09-10,2026-06-21,284,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
JI3442,2,2025-08-10,2025-09-20,41,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JI3442,2,2025-08-10,2026-09-20,406,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JI5478,2,2025-06-10,2025-10-28,140,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JI9426,2,2024-12-11,2025-07-28,229,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0
JJ0497,3,2025-09-12,2026-08-18,340,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JJ0497,3,2025-09-12,2025-08-18,-25,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JJ3843,1,2025-10-10,2025-11-24,45,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JJ4313,2,2025-02-10,2025-03-27,45,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
JJ5868,2,2024-03-12,2024-03-29,17,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JJ5868,2,2024-03-12,2025-03-29,382,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JK2676,1,2024-11-12,2025-08-27,288,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JK6439,1,2025-11-03,2026-10-21,352,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JK7351,3,2025-02-10,2025-02-24,14,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JL3215,1,2025-03-10,2025-04-22,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JL4682,2,2025-02-12,2025-05-28,105,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JL5114,2,2025-01-10,2025-09-20,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JL5114,2,2025-01-10,2026-09-20,618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JN5836,2,2025-10-10,2025-11-21,42,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JN5836,2,2025-10-10,2026-11-21,407,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JO5754,2,2024-04-11,2025-09-27,534,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JO5754,2,2024-04-11,2024-09-27,169,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JR0323,3,2025-04-12,2025-05-23,41,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333333,0.0,0
JR2235,2,2025-10-10,2025-10-19,9,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0
JR2235,2,2025-10-10,2026-10-19,374,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0
JR7790,1,2025-09-06,2025-09-28,22,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0
JR8095,1,2025-05-06,2025-05-29,23,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JS7354,2,2025-06-11,2025-07-21,40,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JS7354,2,2025-06-11,2026-07-21,405,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JS7497,1,2025-02-05,2025-11-23,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JT2437,1,2024-11-11,2025-08-23,285,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JU4739,1,2025-01-12,2025-02-25,44,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JU9519,1,2025-06-03,2025-10-24,143,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JV0876,1,2024-11-11,2025-09-24,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JV7069,4,2025-11-11,2025-03-21,-235,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
JV7069,4,2025-11-11,2026-03-21,130,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
JW0571,6,2024-05-11,2024-09-21,133,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JW0571,6,2024-05-11,2025-09-21,498,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JW0571,6,2024-05-11,2026-09-21,863,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JW1097,1,2025-03-01,2025-07-26,147,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JW3756,1,2025-02-10,2025-06-24,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JW6943,1,2025-04-09,2025-11-25,230,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JX1624,4,2025-12-12,2025-08-19,-115,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
JX1624,4,2025-12-12,2026-08-19,250,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
JX2091,1,2025-02-07,2025-05-25,107,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JX2531,3,2025-10-10,2026-09-21,346,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
JX2531,3,2025-10-10,2025-09-21,-19,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
JX7482,1,2025-08-09,2025-10-27,79,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
JY0722,1,2025-07-04,2025-11-24,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
JY1545,6,2025-08-10,2025-04-19,-113,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JY1545,6,2025-08-10,2026-04-19,252,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JY1545,6,2025-08-10,2024-04-19,-478,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,1
JY1604,1,2025-01-10,2025-05-28,138,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
JY4174,1,2025-08-10,2026-06-20,314,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
JY4307,2,2025-07-01,2025-12-20,172,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
